# Measurement Details
# Channel = 3, Channel 2 = 4, Windows Size = 100000 ps, Bin Width = 200 ps
# Measurement Time (mt) = 600 s
# Measurement Start Time: 2025-07-24 11:22:27
#
# Current Time | Elapsed Time (s) | Channel 1 Counts | Channel 2 Counts | Total Counts | g2(0)
2025-07-24 11:22:50,23.30,3750,3630,7380,0.00
2025-07-24 11:22:55,28.33,4450,3940,8390,0.00
2025-07-24 11:23:00,33.39,3940,4190,8130,0.00
2025-07-24 11:23:05,38.42,4220,3850,8070,0.00
2025-07-24 11:23:11,43.53,3940,4000,7940,0.00
2025-07-24 11:23:16,48.55,4090,3870,7960,0.00
2025-07-24 11:23:21,53.59,3810,3940,7750,0.00
2025-07-24 11:25:13,166.36,3680,3780,7460,0.00
2025-07-24 11:25:38,190.94,4150,3620,7770,0.00
2025-07-24 11:25:43,195.96,4170,3650,7820,0.00
2025-07-24 11:25:48,201.02,4100,4080,8180,0.00
2025-07-24 11:25:53,206.04,4270,3410,7680,0.00
2025-07-24 11:26:10,222.58,4470,3670,8140,0.00
2025-07-24 11:26:15,227.66,3880,3580,7460,0.00
2025-07-24 11:26:20,232.72,4260,3680,7940,0.00
2025-07-24 11:26:25,237.76,4190,3800,7990,0.00
2025-07-24 11:26:30,242.80,3960,3830,7790,0.00
2025-07-24 11:26:35,247.88,3870,3920,7790,0.00
2025-07-24 11:26:40,252.91,3980,3490,7470,0.00
2025-07-24 11:27:06,278.51,4010,3780,7790,0.00
2025-07-24 11:27:11,283.58,4100,3750,7850,0.00
2025-07-24 11:27:16,288.60,4260,3610,7870,0.00
2025-07-24 11:27:21,293.63,4390,3590,7980,0.00
2025-07-24 11:27:26,298.66,3990,3770,7760,0.00
2025-07-24 11:27:44,317.03,3850,3530,7380,0.00
2025-07-24 11:27:49,322.09,3830,3350,7180,0.00
2025-07-24 11:28:19,351.60,4080,4110,8190,0.00
2025-07-24 11:28:24,356.63,3940,4050,7990,0.00
2025-07-24 11:28:38,371.23,4070,3670,7740,0.00
2025-07-24 11:28:43,376.30,3730,3350,7080,0.00
2025-07-24 11:29:14,406.80,3980,3390,7370,0.00
2025-07-24 11:29:22,414.81,4010,3670,7680,0.00
2025-07-24 11:29:27,419.85,3680,3550,7230,0.00
2025-07-24 11:29:48,440.50,3920,3740,7660,0.00
2025-07-24 11:29:53,445.71,3850,4090,7940,0.00
2025-07-24 11:29:58,450.74,3870,4040,7910,0.00
2025-07-24 11:30:05,458.24,3950,3710,7660,0.00
2025-07-24 11:30:10,463.26,3700,3640,7340,0.00
2025-07-24 11:30:15,468.28,4050,3630,7680,0.00
2025-07-24 11:30:21,473.47,3920,3480,7400,0.00
2025-07-24 11:30:26,478.50,3980,3780,7760,0.00
2025-07-24 11:30:31,483.57,3810,3740,7550,0.00
2025-07-24 11:30:36,488.66,3790,3660,7450,0.00
2025-07-24 11:30:41,493.84,3520,3970,7490,0.00
2025-07-24 11:30:46,498.87,3830,3640,7470,0.00
2025-07-24 11:30:58,510.88,4320,3990,8310,0.00
2025-07-24 11:31:03,515.94,4200,3690,7890,0.00
2025-07-24 11:31:08,521.18,4040,3820,7860,0.00
2025-07-24 11:31:13,526.23,3590,3840,7430,0.00
2025-07-24 11:31:18,531.27,4050,3400,7450,0.00
2025-07-24 11:31:29,542.20,3980,3520,7500,0.00
2025-07-24 11:31:42,554.85,4270,3920,8190,0.00
2025-07-24 11:31:47,559.87,3690,3760,7450,0.00
2025-07-24 11:31:52,564.90,4280,3950,8230,0.00
2025-07-24 11:31:57,569.93,4420,3780,8200,0.00
2025-07-24 11:32:02,574.96,3920,3610,7530,0.00
2025-07-24 11:32:07,579.98,4190,3550,7740,0.00
2025-07-24 11:32:12,585.02,4150,3800,7950,0.00
2025-07-24 11:32:17,590.04,4170,3660,7830,0.00
2025-07-24 11:32:22,595.08,3690,3370,7060,0.00
2025-07-24 11:32:27,600.15,3810,3730,7540,0.00
2025-07-24 11:32:32,605.17,3830,3710,7540,0.00
#
# Measurement End Time: 2025-07-24 11:32:34
# Total Runtime: 607.20 s
# Completion = True 
