# PL Mapping - 2025_07_24_10_50_17
# x_req	y_req	x_act	y_act	count1	count2	total
-15.704	3.203	-15.702	3.200	1940	2020	3960
-15.704	3.303	-15.699	3.300	2410	2240	4650
-15.704	3.403	-15.706	3.404	2360	1850	4210
-15.704	3.503	-15.702	3.503	2250	1840	4090
-15.704	3.603	-15.703	3.602	2270	2100	4370
-15.704	3.703	-15.708	3.702	2220	2070	4290
-15.704	3.803	-15.700	3.808	2350	2300	4650
-15.704	3.903	-15.704	3.901	2150	2190	4340
-15.704	4.003	-15.701	3.998	2330	2090	4420
-15.704	4.103	-15.700	4.103	1870	1780	3650
-15.704	4.203	-15.703	4.203	1730	1590	3320
-15.704	4.303	-15.701	4.300	1880	1850	3730
-15.704	4.403	-15.706	4.401	1960	1850	3810
-15.704	4.503	-15.705	4.500	1940	2100	4040
-15.704	4.603	-15.702	4.605	2110	1890	4000
-15.704	4.703	-15.699	4.702	1570	1800	3370
-15.704	4.803	-15.704	4.801	1630	1770	3400
-15.704	4.903	-15.701	4.901	1670	1740	3410
-15.704	5.003	-15.704	5.006	1700	1730	3430
-15.704	5.103	-15.702	5.100	2240	1640	3880
-15.704	5.203	-15.701	5.206	1840	1580	3420
-15.604	3.203	-15.597	3.203	2150	2070	4220
-15.604	3.303	-15.596	3.301	2040	2220	4260
-15.604	3.403	-15.606	3.400	2010	2230	4240
-15.604	3.503	-15.606	3.503	2280	2140	4420
-15.604	3.603	-15.604	3.605	2040	1860	3900
-15.604	3.703	-15.598	3.703	2180	2080	4260
-15.604	3.803	-15.602	3.803	2080	2560	4640
-15.604	3.903	-15.604	3.900	2220	2580	4800
-15.604	4.003	-15.607	4.004	2290	2090	4380
-15.604	4.103	-15.604	4.103	2260	2200	4460
-15.604	4.203	-15.605	4.206	2350	1850	4200
-15.604	4.303	-15.602	4.300	1860	1900	3760
-15.604	4.403	-15.602	4.400	1990	1950	3940
-15.604	4.503	-15.606	4.501	1680	1850	3530
-15.604	4.603	-15.605	4.604	2000	2020	4020
-15.604	4.703	-15.600	4.703	1750	1790	3540
-15.604	4.803	-15.607	4.799	1870	1790	3660
-15.604	4.903	-15.605	4.907	1950	1980	3930
-15.604	5.003	-15.600	5.003	1750	1440	3190
-15.604	5.103	-15.603	5.098	1620	1550	3170
-15.604	5.203	-15.605	5.198	1750	1410	3160
-15.504	3.203	-15.504	3.205	2610	2400	5010
-15.504	3.303	-15.500	3.298	2660	2410	5070
-15.504	3.403	-15.500	3.399	2590	2110	4700
-15.504	3.503	-15.503	3.505	2200	1980	4180
-15.504	3.603	-15.501	3.603	2500	2250	4750
-15.504	3.703	-15.505	3.702	2280	2090	4370
-15.504	3.803	-15.508	3.801	2340	2290	4630
-15.504	3.903	-15.504	3.906	2540	2340	4880
-15.504	4.003	-15.509	4.006	2220	2200	4420
-15.504	4.103	-15.503	4.102	2220	2040	4260
-15.504	4.203	-15.506	4.200	2260	2060	4320
-15.504	4.303	-15.505	4.304	2210	2250	4460
-15.504	4.403	-15.507	4.402	2230	1880	4110
-15.504	4.503	-15.502	4.497	2000	2020	4020
-15.504	4.603	-15.505	4.604	1760	1780	3540
-15.504	4.703	-15.503	4.701	1950	1970	3920
-15.504	4.803	-15.502	4.807	1770	1590	3360
-15.504	4.903	-15.501	4.901	1740	1500	3240
-15.504	5.003	-15.498	5.001	1820	1520	3340
-15.504	5.103	-15.500	5.104	1720	1660	3380
-15.504	5.203	-15.509	5.200	1590	1800	3390
-15.404	3.203	-15.401	3.195	2770	2510	5280
-15.404	3.303	-15.404	3.308	2510	2460	4970
-15.404	3.403	-15.404	3.402	2750	2640	5390
-15.404	3.503	-15.401	3.502	2050	2500	4550
-15.404	3.603	-15.401	3.602	2600	2500	5100
-15.404	3.703	-15.404	3.702	2630	2290	4920
-15.404	3.803	-15.400	3.801	2730	2540	5270
-15.404	3.903	-15.406	3.905	2180	2220	4400
-15.404	4.003	-15.401	4.004	2250	2310	4560
-15.404	4.103	-15.401	4.102	2550	2620	5170
-15.404	4.203	-15.405	4.201	2120	2570	4690
-15.404	4.303	-15.397	4.302	2290	2100	4390
-15.404	4.403	-15.399	4.399	2480	1750	4230
-15.404	4.503	-15.403	4.506	1890	1930	3820
-15.404	4.603	-15.407	4.606	2150	1920	4070
-15.404	4.703	-15.402	4.707	2050	1910	3960
-15.404	4.803	-15.406	4.800	1720	1700	3420
-15.404	4.903	-15.400	4.901	1950	1830	3780
-15.404	5.003	-15.401	5.006	1800	1770	3570
-15.404	5.103	-15.402	5.100	1720	1410	3130
-15.404	5.203	-15.406	5.204	1700	1660	3360
-15.304	3.203	-15.301	3.204	2290	2350	4640
-15.304	3.303	-15.299	3.299	2420	2410	4830
-15.304	3.403	-15.297	3.402	2340	2280	4620
-15.304	3.503	-15.302	3.498	2320	2240	4560
-15.304	3.603	-15.307	3.597	2250	2100	4350
-15.304	3.703	-15.303	3.703	2630	2720	5350
-15.304	3.803	-15.301	3.802	2330	2780	5110
-15.304	3.903	-15.310	3.902	2100	2400	4500
-15.304	4.003	-15.302	4.001	2390	2540	4930
-15.304	4.103	-15.302	4.098	2320	2320	4640
-15.304	4.203	-15.305	4.204	2190	2570	4760
-15.304	4.303	-15.301	4.304	2350	2240	4590
-15.304	4.403	-15.303	4.403	2250	1670	3920
-15.304	4.503	-15.303	4.502	2030	1970	4000
-15.304	4.603	-15.301	4.599	2390	2060	4450
-15.304	4.703	-15.304	4.701	2260	1810	4070
-15.304	4.803	-15.303	4.801	1880	1640	3520
-15.304	4.903	-15.302	4.902	1900	1800	3700
-15.304	5.003	-15.300	5.008	1480	1770	3250
-15.304	5.103	-15.301	5.102	1820	1680	3500
-15.304	5.203	-15.302	5.198	1810	1530	3340
-15.204	3.203	-15.204	3.196	2650	2660	5310
-15.204	3.303	-15.208	3.299	3050	2650	5700
-15.204	3.403	-15.197	3.401	2830	2770	5600
-15.204	3.503	-15.205	3.506	3080	2900	5980
-15.204	3.603	-15.207	3.603	2940	2830	5770
-15.204	3.703	-15.202	3.703	2740	2750	5490
-15.204	3.803	-15.198	3.802	2700	2590	5290
-15.204	3.903	-15.201	3.902	2730	2760	5490
-15.204	4.003	-15.200	4.003	2610	2280	4890
-15.204	4.103	-15.207	4.102	2570	2720	5290
-15.204	4.203	-15.204	4.203	2880	2810	5690
-15.204	4.303	-15.201	4.298	2110	2330	4440
-15.204	4.403	-15.203	4.399	1810	1930	3740
-15.204	4.503	-15.201	4.509	2070	1780	3850
-15.204	4.603	-15.208	4.603	2100	1730	3830
-15.204	4.703	-15.200	4.704	2160	1600	3760
-15.204	4.803	-15.200	4.796	2020	1570	3590
-15.204	4.903	-15.209	4.908	1820	1740	3560
-15.204	5.003	-15.204	5.003	1870	1290	3160
-15.204	5.103	-15.200	5.102	2120	1650	3770
-15.204	5.203	-15.207	5.203	1730	1700	3430
-15.104	3.203	-15.100	3.194	2850	2330	5180
-15.104	3.303	-15.103	3.299	2870	2840	5710
-15.104	3.403	-15.102	3.400	2880	2880	5760
-15.104	3.503	-15.104	3.503	2980	2810	5790
-15.104	3.603	-15.104	3.603	3040	2740	5780
-15.104	3.703	-15.101	3.700	2810	2710	5520
-15.104	3.803	-15.103	3.805	2670	2550	5220
-15.104	3.903	-15.103	3.904	3100	2510	5610
-15.104	4.003	-15.106	4.004	2770	2620	5390
-15.104	4.103	-15.102	4.104	3030	2730	5760
-15.104	4.203	-15.105	4.198	2710	2420	5130
-15.104	4.303	-15.102	4.304	2610	2700	5310
-15.104	4.403	-15.107	4.402	2100	2480	4580
-15.104	4.503	-15.103	4.502	1950	2050	4000
-15.104	4.603	-15.099	4.603	1820	1890	3710
-15.104	4.703	-15.104	4.698	2060	2130	4190
-15.104	4.803	-15.100	4.800	1850	1930	3780
-15.104	4.903	-15.101	4.904	2100	1730	3830
-15.104	5.003	-15.103	5.003	1820	1710	3530
-15.104	5.103	-15.102	5.097	1830	1420	3250
-15.104	5.203	-15.103	5.207	1950	1800	3750
-15.004	3.203	-14.998	3.197	2850	3250	6100
-15.004	3.303	-15.000	3.302	2930	3180	6110
-15.004	3.403	-14.999	3.405	3210	3350	6560
-15.004	3.503	-15.002	3.503	3310	3030	6340
-15.004	3.603	-15.004	3.601	2980	3310	6290
-15.004	3.703	-15.007	3.705	3010	3530	6540
-15.004	3.803	-15.002	3.806	3480	2850	6330
-15.004	3.903	-15.002	3.902	3140	2990	6130
-15.004	4.003	-15.000	4.000	2880	3150	6030
-15.004	4.103	-15.003	4.104	2920	2870	5790
-15.004	4.203	-15.004	4.202	3020	3260	6280
-15.004	4.303	-15.004	4.298	2960	2950	5910
-15.004	4.403	-15.002	4.406	2330	1990	4320
-15.004	4.503	-15.006	4.494	2160	2010	4170
-15.004	4.603	-15.003	4.600	1990	1940	3930
-15.004	4.703	-15.002	4.700	2150	1930	4080
-15.004	4.803	-15.002	4.801	2050	2120	4170
-15.004	4.903	-15.004	4.900	1910	1630	3540
-15.004	5.003	-15.001	5.001	1730	1650	3380
-15.004	5.103	-15.001	5.101	1820	1600	3420
-15.004	5.203	-15.009	5.202	1710	1640	3350
-14.904	3.203	-14.899	3.201	3060	2970	6030
-14.904	3.303	-14.902	3.300	3210	3230	6440
-14.904	3.403	-14.904	3.403	2940	3060	6000
-14.904	3.503	-14.906	3.504	3200	3150	6350
-14.904	3.603	-14.902	3.597	3280	3310	6590
-14.904	3.703	-14.900	3.705	2980	3110	6090
-14.904	3.803	-14.903	3.808	3040	3380	6420
-14.904	3.903	-14.903	3.900	2860	2910	5770
-14.904	4.003	-14.904	4.000	2720	3510	6230
-14.904	4.103	-14.899	4.100	3030	3290	6320
-14.904	4.203	-14.901	4.205	2880	3610	6490
-14.904	4.303	-14.903	4.303	2950	2950	5900
-14.904	4.403	-14.903	4.402	2280	2320	4600
-14.904	4.503	-14.906	4.501	2500	2180	4680
-14.904	4.603	-14.905	4.603	2270	2110	4380
-14.904	4.703	-14.909	4.698	2120	2150	4270
-14.904	4.803	-14.900	4.799	1870	2050	3920
-14.904	4.903	-14.902	4.899	1760	1850	3610
-14.904	5.003	-14.903	5.003	1680	1790	3470
-14.904	5.103	-14.905	5.100	1830	1850	3680
-14.904	5.203	-14.905	5.202	1850	1650	3500
-14.804	3.203	-14.806	3.202	2770	2880	5650
-14.804	3.303	-14.807	3.299	2160	2040	4200
-14.804	3.403	-14.806	3.404	2600	1900	4500
-14.804	3.503	-14.806	3.500	2480	1920	4400
-14.804	3.603	-14.807	3.599	2680	2240	4920
-14.804	3.703	-14.803	3.703	2470	2630	5100
-14.804	3.803	-14.806	3.804	2650	2800	5450
-14.804	3.903	-14.803	3.903	2620	2540	5160
-14.804	4.003	-14.801	4.003	2970	3260	6230
-14.804	4.103	-14.803	4.101	3180	3370	6550
-14.804	4.203	-14.803	4.203	3060	2780	5840
-14.804	4.303	-14.801	4.298	2700	2930	5630
-14.804	4.403	-14.808	4.404	2480	2620	5100
-14.804	4.503	-14.801	4.505	2530	2760	5290
-14.804	4.603	-14.800	4.603	2300	2010	4310
-14.804	4.703	-14.806	4.702	2010	1950	3960
-14.804	4.803	-14.801	4.803	2200	2010	4210
-14.804	4.903	-14.806	4.902	1940	1890	3830
-14.804	5.003	-14.803	5.005	1660	1780	3440
-14.804	5.103	-14.801	5.105	1660	1780	3440
-14.804	5.203	-14.802	5.203	1990	1360	3350
-14.704	3.203	-14.704	3.202	2280	2300	4580
-14.704	3.303	-14.699	3.299	2720	2480	5200
-14.704	3.403	-14.703	3.401	2360	2080	4440
-14.704	3.503	-14.702	3.503	2560	2580	5140
-14.704	3.603	-14.704	3.606	2340	2320	4660
-14.704	3.703	-14.703	3.701	2470	2420	4890
-14.704	3.803	-14.699	3.802	2760	2660	5420
-14.704	3.903	-14.698	3.903	3040	3140	6180
-14.704	4.003	-14.704	4.001	3140	3210	6350
-14.704	4.103	-14.696	4.099	3150	3240	6390
-14.704	4.203	-14.705	4.206	2960	3040	6000
-14.704	4.303	-14.701	4.303	3310	3180	6490
-14.704	4.403	-14.704	4.407	2370	2660	5030
-14.704	4.503	-14.700	4.507	2620	2440	5060
-14.704	4.603	-14.702	4.598	2680	2480	5160
-14.704	4.703	-14.700	4.707	2530	2220	4750
-14.704	4.803	-14.703	4.801	1830	1880	3710
-14.704	4.903	-14.702	4.904	1970	1640	3610
-14.704	5.003	-14.705	5.004	1740	2000	3740
-14.704	5.103	-14.703	5.106	1770	1710	3480
-14.704	5.203	-14.704	5.202	2150	1700	3850
-14.604	3.203	-14.602	3.202	2650	2520	5170
-14.604	3.303	-14.605	3.303	2510	2310	4820
-14.604	3.403	-14.600	3.401	2520	2190	4710
-14.604	3.503	-14.602	3.506	2350	2270	4620
-14.604	3.603	-14.605	3.602	2300	2070	4370
-14.604	3.703	-14.601	3.701	2260	2310	4570
-14.604	3.803	-14.598	3.801	3110	2940	6050
-14.604	3.903	-14.601	3.904	2870	3460	6330
-14.604	4.003	-14.604	4.000	3340	3250	6590
-14.604	4.103	-14.602	4.100	3050	3190	6240
-14.604	4.203	-14.598	4.204	2600	2790	5390
-14.604	4.303	-14.603	4.308	2690	2920	5610
-14.604	4.403	-14.604	4.410	2650	2790	5440
-14.604	4.503	-14.607	4.502	2710	2510	5220
-14.604	4.603	-14.603	4.598	2210	2040	4250
-14.604	4.703	-14.603	4.701	2320	2240	4560
-14.604	4.803	-14.603	4.806	2080	2010	4090
-14.604	4.903	-14.601	4.907	2200	1770	3970
-14.604	5.003	-14.606	4.998	1850	1810	3660
-14.604	5.103	-14.600	5.098	1800	1750	3550
-14.604	5.203	-14.604	5.204	2030	1720	3750
-14.504	3.203	-14.502	3.204	2910	3010	5920
-14.504	3.303	-14.500	3.301	2860	2870	5730
-14.504	3.403	-14.502	3.406	3080	3350	6430
-14.504	3.503	-14.499	3.503	2850	2890	5740
-14.504	3.603	-14.501	3.604	3160	3200	6360
-14.504	3.703	-14.501	3.703	3090	3040	6130
-14.504	3.803	-14.501	3.802	2910	2910	5820
-14.504	3.903	-14.499	3.903	2870	2920	5790
-14.504	4.003	-14.502	4.006	2970	3080	6050
-14.504	4.103	-14.502	4.104	3060	2820	5880
-14.504	4.203	-14.504	4.197	3020	3190	6210
-14.504	4.303	-14.508	4.297	3060	3160	6220
-14.504	4.403	-14.500	4.404	2870	2960	5830
-14.504	4.503	-14.502	4.502	2300	2160	4460
-14.504	4.603	-14.503	4.598	2350	2100	4450
-14.504	4.703	-14.503	4.704	2530	2020	4550
-14.504	4.803	-14.503	4.800	2310	2030	4340
-14.504	4.903	-14.504	4.897	2410	1630	4040
-14.504	5.003	-14.505	4.995	1660	1780	3440
-14.504	5.103	-14.504	5.100	2050	1640	3690
-14.504	5.203	-14.503	5.203	1740	1950	3690
-14.404	3.203	-14.402	3.204	2930	3350	6280
-14.404	3.303	-14.402	3.301	2820	2620	5440
-14.404	3.403	-14.398	3.405	2880	2910	5790
-14.404	3.503	-14.403	3.503	2920	2880	5800
-14.404	3.603	-14.405	3.602	3180	3000	6180
-14.404	3.703	-14.404	3.699	3170	3270	6440
-14.404	3.803	-14.405	3.802	3040	3130	6170
-14.404	3.903	-14.407	3.902	3040	3130	6170
-14.404	4.003	-14.400	3.996	2850	3180	6030
-14.404	4.103	-14.402	4.101	2990	3090	6080
-14.404	4.203	-14.403	4.204	2960	2910	5870
-14.404	4.303	-14.401	4.296	2920	3170	6090
-14.404	4.403	-14.402	4.403	2710	2430	5140
-14.404	4.503	-14.401	4.503	2410	2370	4780
-14.404	4.603	-14.401	4.603	2300	2070	4370
-14.404	4.703	-14.410	4.703	2470	2290	4760
