# PL Mapping - 2025_07_24_12_19_42
# x_req	y_req	x_act	y_act	count1	count2	total
-265.000	97.200	-264.998	97.094	5820	5700	11520
-265.000	97.400	-264.998	97.321	5690	5590	11280
-265.000	97.600	-265.002	97.453	5230	5060	10290
-265.000	97.800	-265.005	97.731	4770	4720	9490
-265.000	98.000	-265.000	97.866	5270	5050	10320
-265.000	98.200	-264.999	98.203	5320	5110	10430
-265.000	98.400	-264.998	98.264	5490	5180	10670
-265.000	98.600	-264.996	98.578	4730	4900	9630
-265.000	98.800	-265.003	98.662	5620	5780	11400
-265.000	99.000	-264.996	99.063	5780	5450	11230
-265.000	99.200	-264.999	99.049	5680	5580	11260
-265.000	99.400	-265.000	99.382	5520	5410	10930
-265.000	99.600	-265.001	99.496	5880	5760	11640
-265.000	99.800	-265.001	99.751	6160	5810	11970
-265.000	100.000	-264.993	99.930	5480	5630	11110
-265.000	100.200	-265.000	100.182	5710	5020	10730
-265.000	100.400	-264.997	100.329	5280	4780	10060
-265.000	100.600	-264.998	100.717	4810	4770	9580
-265.000	100.800	-265.003	100.696	3660	3740	7400
-265.000	101.000	-265.003	100.867	3330	3660	6990
-265.000	101.200	-265.003	101.096	3260	2810	6070
-265.000	101.400	-265.001	101.418	3010	2930	5940
-265.000	101.600	-264.998	101.527	3050	2630	5680
-265.000	101.800	-265.002	101.691	2910	2300	5210
-265.000	102.000	-264.997	101.953	2670	2590	5260
-265.000	102.200	-265.001	102.188	3070	2720	5790
-265.000	102.400	-265.001	102.271	2710	3100	5810
-265.000	102.600	-265.003	102.527	2760	2610	5370
-265.000	102.800	-264.996	102.725	2570	2520	5090
-265.000	103.000	-264.999	102.917	2370	2400	4770
-265.000	103.200	-264.998	103.194	2650	2260	4910
-265.000	103.400	-264.997	103.196	2630	2390	5020
-265.000	103.600	-265.000	103.202	2390	2140	4530
-265.000	103.800	-264.999	103.204	2690	2290	4980
-265.000	104.000	-265.002	103.204	2600	2250	4850
-265.000	104.200	-265.001	103.212	2510	2550	5060
-265.000	104.400	-264.996	103.199	2340	2160	4500
-265.000	104.600	-265.000	103.205	2260	2200	4460
-265.000	104.800	-264.999	103.201	2580	2030	4610
-265.000	105.000	-265.001	103.199	2510	2130	4640
-265.000	105.200	-265.001	103.205	2180	2330	4510
-265.000	105.400	-264.998	103.196	2690	2270	4960
-265.000	105.600	-265.004	103.204	2470	2020	4490
-265.000	105.800	-264.999	103.204	2460	2540	5000
-265.000	106.000	-265.001	103.202	2310	2260	4570
-265.000	106.200	-265.000	103.205	2420	2190	4610
-265.000	106.400	-264.998	103.204	2540	2040	4580
-265.000	106.600	-265.000	103.209	2500	2260	4760
-265.000	106.800	-264.997	103.203	2190	2020	4210
-265.000	107.000	-265.002	103.202	2450	2400	4850
-265.000	107.200	-265.000	103.200	2570	2150	4720
-265.000	107.400	-265.006	103.202	2450	2250	4700
-265.000	107.600	-265.000	103.202	2370	2050	4420
-265.000	107.800	-265.001	103.201	2110	2100	4210
-265.000	108.000	-264.998	103.204	2370	2240	4610
-265.000	108.200	-265.000	103.203	2350	1900	4250
-265.000	108.400	-265.003	103.207	2600	2040	4640
-265.000	108.600	-265.001	103.208	2420	2170	4590
-265.000	108.800	-265.001	103.207	2430	2190	4620
-265.000	109.000	-265.001	103.210	2480	2060	4540
-265.000	109.200	-264.996	103.204	2530	2200	4730
-265.000	109.400	-264.999	103.198	2660	1950	4610
-265.000	109.600	-265.002	103.204	2780	2180	4960
-265.000	109.800	-264.996	103.202	2420	2040	4460
-265.000	110.000	-264.997	103.199	2400	2180	4580
-265.000	110.200	-264.999	103.209	2370	2020	4390
-265.000	110.400	-265.001	103.201	2160	2050	4210
-265.000	110.600	-265.000	103.204	2410	1980	4390
-265.000	110.800	-264.999	103.203	2530	2130	4660
-265.000	111.000	-264.998	103.200	2380	2140	4520
-265.000	111.200	-264.996	103.208	2470	2180	4650
-265.000	111.400	-264.997	103.204	2300	2030	4330
-265.000	111.600	-265.000	103.201	2460	2210	4670
-265.000	111.800	-264.999	103.208	2340	2290	4630
-265.000	112.000	-265.001	103.206	2470	2230	4700
-265.000	112.200	-265.001	103.202	2290	2250	4540
-265.000	112.400	-265.000	103.202	2600	2080	4680
-265.000	112.600	-264.999	103.203	2160	2160	4320
-265.000	112.800	-264.999	103.201	2570	2140	4710
-265.000	113.000	-264.997	103.203	2550	2060	4610
-265.000	113.200	-264.999	103.202	2330	2210	4540
-265.000	113.400	-265.000	103.198	2350	2260	4610
-265.000	113.600	-265.000	103.201	2400	2030	4430
-265.000	113.800	-265.003	103.202	2350	2200	4550
-265.000	114.000	-264.998	103.196	2550	2220	4770
-265.000	114.200	-264.999	103.207	2400	2080	4480
-265.000	114.400	-264.994	103.208	2270	1800	4070
-265.000	114.600	-265.001	103.203	2260	2270	4530
-265.000	114.800	-265.001	103.207	2590	1990	4580
-265.000	115.000	-264.999	103.198	2720	2260	4980
-264.800	85.000	-264.802	85.031	1920	1330	3250
-264.800	85.200	-264.799	85.070	1500	1410	2910
-264.800	85.400	-264.797	85.326	1600	1230	2830
-264.800	85.600	-264.800	85.457	1550	1480	3030
-264.800	85.800	-264.798	85.771	1470	1220	2690
-264.800	86.000	-264.801	85.883	1300	1340	2640
-264.800	86.200	-264.801	86.105	1500	1310	2810
-264.800	86.400	-264.804	86.293	1460	1230	2690
-264.800	86.600	-264.800	86.530	1470	1120	2590
-264.800	86.800	-264.798	86.700	1390	1250	2640
-264.800	87.000	-264.804	87.009	1550	1270	2820
-264.800	87.200	-264.797	87.106	1260	1140	2400
-264.800	87.400	-264.803	87.245	1640	1390	3030
-264.800	87.600	-264.796	87.511	1390	1370	2760
-264.800	87.800	-264.798	87.671	1740	1460	3200
