# PL Mapping - 2025_07_24_17_15_42
# x_req	y_req	x_act	y_act	count1	count2	total
-310.000	-260.000	-310.000	-260.001	13230	13640	26870
-310.000	-259.800	-309.997	-259.804	12560	12640	25200
-310.000	-259.600	-310.000	-259.595	11210	11980	23190
-310.000	-259.400	-310.001	-259.394	11790	11850	23640
-310.000	-259.200	-310.003	-259.197	11570	11060	22630
-310.000	-259.000	-310.002	-259.004	10960	11510	22470
-310.000	-258.800	-310.004	-258.802	11200	11480	22680
-310.000	-258.600	-310.002	-258.599	10680	11220	21900
-310.000	-258.400	-310.000	-258.399	11310	11340	22650
-310.000	-258.200	-310.004	-258.199	11200	11560	22760
-310.000	-258.000	-310.001	-258.000	10920	11630	22550
-310.000	-257.800	-309.999	-257.794	10900	10530	21430
-310.000	-257.600	-310.002	-257.599	11480	11640	23120
-310.000	-257.400	-310.000	-257.395	10950	11500	22450
-310.000	-257.200	-310.003	-257.201	11360	11570	22930
-310.000	-257.000	-310.000	-257.001	11430	11390	22820
-310.000	-256.800	-310.002	-256.805	10970	11630	22600
-310.000	-256.600	-310.002	-256.597	10860	11010	21870
-310.000	-256.400	-310.003	-256.393	10300	11240	21540
-310.000	-256.200	-310.001	-256.204	11090	11710	22800
-310.000	-256.000	-310.004	-255.999	10790	11140	21930
-310.000	-255.800	-310.003	-255.802	11260	12330	23590
-310.000	-255.600	-309.999	-255.601	11400	11020	22420
-310.000	-255.400	-310.003	-255.404	11120	10570	21690
-310.000	-255.200	-310.000	-255.200	10990	10570	21560
-310.000	-255.000	-309.997	-254.999	10210	10800	21010
-310.000	-254.800	-309.999	-254.799	10260	9670	19930
-310.000	-254.600	-310.001	-254.597	10320	9860	20180
-310.000	-254.400	-309.999	-254.399	10550	10290	20840
-310.000	-254.200	-310.002	-254.202	9280	10110	19390
-310.000	-254.000	-310.000	-253.996	9860	9270	19130
-310.000	-253.800	-310.002	-253.805	9300	10340	19640
-310.000	-253.600	-310.002	-253.599	9630	8950	18580
-310.000	-253.400	-310.000	-253.398	10230	9290	19520
-310.000	-253.200	-309.998	-253.202	8650	8740	17390
-310.000	-253.000	-310.000	-252.997	8780	9670	18450
-310.000	-252.800	-310.001	-252.801	9070	8840	17910
-310.000	-252.600	-309.999	-252.602	8820	8670	17490
-310.000	-252.400	-309.998	-252.402	7840	8350	16190
-310.000	-252.200	-309.999	-252.198	7960	7860	15820
-310.000	-252.000	-310.001	-252.001	7970	7600	15570
-310.000	-251.800	-310.000	-251.798	7030	6520	13550
-310.000	-251.600	-310.001	-251.603	6280	5940	12220
-310.000	-251.400	-310.004	-251.400	6390	5920	12310
-310.000	-251.200	-309.997	-251.197	6390	6250	12640
-310.000	-251.000	-310.001	-251.001	6050	6470	12520
-310.000	-250.800	-310.003	-250.794	6200	5920	12120
-310.000	-250.600	-309.999	-250.602	5880	6190	12070
-310.000	-250.400	-310.005	-250.397	6150	6260	12410
-310.000	-250.200	-310.003	-250.203	6460	6230	12690
-310.000	-250.000	-310.005	-249.999	7000	6320	13320
-310.000	-249.800	-310.001	-249.800	6010	6910	12920
-310.000	-249.600	-309.998	-249.601	6530	6560	13090
-310.000	-249.400	-309.997	-249.399	6770	6710	13480
-310.000	-249.200	-310.001	-249.202	6470	6590	13060
-310.000	-249.000	-309.998	-248.999	6730	6640	13370
-310.000	-248.800	-310.002	-248.800	7310	7010	14320
-310.000	-248.600	-310.001	-248.600	7000	6660	13660
-310.000	-248.400	-310.000	-248.400	7460	7630	15090
-310.000	-248.200	-309.993	-248.199	7140	7360	14500
-310.000	-248.000	-310.000	-247.999	8050	7510	15560
-310.000	-247.800	-309.997	-247.799	7460	8460	15920
-310.000	-247.600	-309.999	-247.597	8100	7900	16000
-310.000	-247.400	-309.995	-247.404	8120	7570	15690
-310.000	-247.200	-309.994	-247.198	7980	8090	16070
-310.000	-247.000	-309.997	-246.999	8040	8080	16120
-310.000	-246.800	-310.003	-246.803	8540	9490	18030
-310.000	-246.600	-310.004	-246.598	8080	8120	16200
-310.000	-246.400	-309.996	-246.401	8220	8050	16270
-310.000	-246.200	-310.000	-246.194	7800	7880	15680
-310.000	-246.000	-309.997	-246.007	8770	8580	17350
-310.000	-245.800	-310.002	-245.802	8230	8120	16350
-310.000	-245.600	-310.001	-245.602	8570	8840	17410
-310.000	-245.400	-310.003	-245.402	7940	8050	15990
-310.000	-245.200	-309.997	-245.200	8720	8860	17580
-310.000	-245.000	-309.997	-245.000	8220	7810	16030
-310.000	-244.800	-309.998	-244.800	8670	8760	17430
-310.000	-244.600	-309.997	-244.600	8510	9080	17590
-310.000	-244.400	-310.002	-244.402	9950	10470	20420
-310.000	-244.200	-310.003	-244.203	9810	9900	19710
-310.000	-244.000	-310.005	-244.003	8750	8960	17710
-310.000	-243.800	-309.996	-243.800	10220	10370	20590
-310.000	-243.600	-309.997	-243.598	9650	10340	19990
-310.000	-243.400	-310.002	-243.401	10690	10300	20990
-310.000	-243.200	-309.999	-243.201	9730	10450	20180
-310.000	-243.000	-309.996	-243.003	11370	11410	22780
-310.000	-242.800	-310.004	-242.798	10820	11270	22090
-310.000	-242.600	-309.996	-242.598	12250	12370	24620
-310.000	-242.400	-310.001	-242.398	11840	12690	24530
-310.000	-242.200	-310.002	-242.197	13600	13610	27210
-310.000	-242.000	-309.998	-242.004	13900	13860	27760
-310.000	-241.800	-310.002	-241.797	14010	14200	28210
-310.000	-241.600	-310.003	-241.598	16700	16440	33140
-310.000	-241.400	-309.999	-241.399	17210	16480	33690
-310.000	-241.200	-309.996	-241.206	18830	18720	37550
-310.000	-241.000	-310.001	-241.002	21360	20680	42040
-310.000	-240.800	-309.999	-240.802	20260	20080	40340
-310.000	-240.600	-309.996	-240.598	23680	21900	45580
-310.000	-240.400	-309.999	-240.402	23500	21140	44640
-310.000	-240.200	-309.999	-240.203	23030	20880	43910
-310.000	-240.000	-309.998	-240.001	22530	21370	43900
-309.800	-260.000	-309.799	-260.000	13160	13670	26830
-309.800	-259.800	-309.798	-259.800	12290	12370	24660
-309.800	-259.600	-309.800	-259.600	11460	11970	23430
-309.800	-259.400	-309.801	-259.398	11700	11600	23300
-309.800	-259.200	-309.799	-259.197	10990	11600	22590
-309.800	-259.000	-309.803	-259.007	11170	11300	22470
-309.800	-258.800	-309.799	-258.794	10630	10930	21560
-309.800	-258.600	-309.799	-258.604	11900	10730	22630
-309.800	-258.400	-309.801	-258.397	10360	11000	21360
-309.800	-258.200	-309.798	-258.196	10830	10570	21400
-309.800	-258.000	-309.800	-258.004	10620	10930	21550
-309.800	-257.800	-309.799	-257.801	11140	11020	22160
-309.800	-257.600	-309.800	-257.601	11440	10910	22350
-309.800	-257.400	-309.801	-257.403	10820	10860	21680
-309.800	-257.200	-309.802	-257.195	10830	10510	21340
-309.800	-257.000	-309.798	-256.999	10660	10590	21250
-309.800	-256.800	-309.799	-256.799	10640	11300	21940
-309.800	-256.600	-309.800	-256.602	10640	11030	21670
-309.800	-256.400	-309.797	-256.399	10730	11210	21940
-309.800	-256.200	-309.799	-256.202	10240	9630	19870
-309.800	-256.000	-309.800	-256.001	10350	10260	20610
-309.800	-255.800	-309.802	-255.796	10080	10370	20450
-309.800	-255.600	-309.803	-255.599	9580	10680	20260
-309.800	-255.400	-309.802	-255.397	10080	10760	20840
-309.800	-255.200	-309.793	-255.204	10360	10650	21010
-309.800	-255.000	-309.803	-255.000	10020	9560	19580
-309.800	-254.800	-309.800	-254.800	9640	9430	19070
-309.800	-254.600	-309.801	-254.600	9470	8880	18350
-309.800	-254.400	-309.800	-254.403	9020	9100	18120
-309.800	-254.200	-309.799	-254.201	9030	8580	17610
-309.800	-254.000	-309.801	-253.999	9120	8210	17330
-309.800	-253.800	-309.801	-253.800	9000	9600	18600
-309.800	-253.600	-309.802	-253.601	9090	8050	17140
-309.800	-253.400	-309.798	-253.399	8890	8770	17660
-309.800	-253.200	-309.801	-253.201	8330	8440	16770
-309.800	-253.000	-309.807	-253.001	8360	7880	16240
-309.800	-252.800	-309.799	-252.803	8510	8560	17070
-309.800	-252.600	-309.800	-252.599	8200	7830	16030
-309.800	-252.400	-309.802	-252.401	7340	7920	15260
-309.800	-252.200	-309.801	-252.202	7380	7840	15220
-309.800	-252.000	-309.797	-251.999	7170	7340	14510
-309.800	-251.800	-309.801	-251.793	6490	6830	13320
-309.800	-251.600	-309.797	-251.598	6310	6220	12530
-309.800	-251.400	-309.805	-251.401	6310	6410	12720
-309.800	-251.200	-309.806	-251.196	5740	6290	12030
-309.800	-251.000	-309.803	-251.001	5910	5390	11300
-309.800	-250.800	-309.807	-250.802	5850	5850	11700
-309.800	-250.600	-309.795	-250.597	5730	5970	11700
-309.800	-250.400	-309.802	-250.408	6600	6140	12740
-309.800	-250.200	-309.805	-250.203	6150	5710	11860
-309.800	-250.000	-309.806	-250.005	5810	5560	11370
-309.800	-249.800	-309.800	-249.798	5750	6190	11940
-309.800	-249.600	-309.802	-249.603	5670	6460	12130
-309.800	-249.400	-309.801	-249.403	5850	5540	11390
-309.800	-249.200	-309.797	-249.199	6040	6270	12310
-309.800	-249.000	-309.803	-249.000	6320	6190	12510
-309.800	-248.800	-309.801	-248.797	6070	6100	12170
-309.800	-248.600	-309.803	-248.600	6150	6480	12630
-309.800	-248.400	-309.795	-248.408	6700	6410	13110
-309.800	-248.200	-309.802	-248.198	6210	6320	12530
-309.800	-248.000	-309.801	-247.999	6440	6870	13310
-309.800	-247.800	-309.800	-247.796	6140	6930	13070
-309.800	-247.600	-309.798	-247.601	6750	6800	13550
