# PL Mapping - 2025_07_24_17_23_48
# x_req	y_req	x_act	y_act	count1	count2	total
-310.000	-260.000	-310.001	-259.997	10960	11520	22480
-310.000	-259.800	-309.998	-259.800	11060	11090	22150
-310.000	-259.600	-310.001	-259.598	11830	11710	23540
-310.000	-259.400	-309.995	-259.403	10660	10260	20920
-310.000	-259.200	-310.001	-259.198	11250	10600	21850
-310.000	-259.000	-309.998	-259.001	10540	9990	20530
-310.000	-258.800	-310.005	-258.798	10010	10570	20580
-310.000	-258.600	-310.002	-258.597	9540	9580	19120
-310.000	-258.400	-310.000	-258.398	10670	9710	20380
-310.000	-258.200	-310.003	-258.203	9870	10290	20160
-310.000	-258.000	-310.004	-257.998	9750	9880	19630
-310.000	-257.800	-310.000	-257.799	9490	9340	18830
-310.000	-257.600	-309.997	-257.604	10230	9830	20060
-310.000	-257.400	-309.994	-257.395	9320	9860	19180
-310.000	-257.200	-310.000	-257.200	9800	10080	19880
-310.000	-257.000	-309.998	-256.999	10070	9860	19930
-310.000	-256.800	-310.002	-256.802	10210	9610	19820
-310.000	-256.600	-309.998	-256.604	9220	9500	18720
-310.000	-256.400	-310.003	-256.401	9540	10220	19760
-310.000	-256.200	-309.998	-256.200	8960	9950	18910
-310.000	-256.000	-309.999	-255.997	8970	9360	18330
-310.000	-255.800	-309.994	-255.800	9800	9260	19060
-310.000	-255.600	-310.003	-255.600	9590	10150	19740
-310.000	-255.400	-310.003	-255.403	9260	9920	19180
-310.000	-255.200	-309.999	-255.203	9560	9480	19040
-310.000	-255.000	-310.003	-254.999	8850	8520	17370
-310.000	-254.800	-309.998	-254.799	8710	8400	17110
-310.000	-254.600	-310.003	-254.599	8530	8020	16550
-310.000	-254.400	-310.004	-254.400	8310	8230	16540
-310.000	-254.200	-310.003	-254.197	8550	8110	16660
-310.000	-254.000	-309.997	-254.000	8450	7990	16440
-310.000	-253.800	-310.000	-253.799	8040	7670	15710
-310.000	-253.600	-310.002	-253.597	8200	8630	16830
-310.000	-253.400	-309.998	-253.400	8430	7950	16380
-310.000	-253.200	-309.999	-253.193	7770	8130	15900
-310.000	-253.000	-309.997	-252.999	8020	8180	16200
-310.000	-252.800	-309.999	-252.803	7580	8390	15970
-310.000	-252.600	-310.001	-252.603	7610	7820	15430
-310.000	-252.400	-310.004	-252.395	7360	7100	14460
-310.000	-252.200	-310.001	-252.199	6670	6840	13510
-310.000	-252.000	-310.002	-251.998	6770	6580	13350
-310.000	-251.800	-310.003	-251.799	6250	6450	12700
-310.000	-251.600	-309.997	-251.601	5980	6480	12460
-310.000	-251.400	-309.999	-251.402	5540	6120	11660
-310.000	-251.200	-310.000	-251.204	6010	5870	11880
-310.000	-251.000	-309.997	-251.000	5680	5540	11220
-310.000	-250.800	-310.006	-250.797	5880	5400	11280
-310.000	-250.600	-310.000	-250.602	5880	5340	11220
-310.000	-250.400	-309.999	-250.398	5560	5530	11090
-310.000	-250.200	-310.002	-250.197	5400	5160	10560
-310.000	-250.000	-310.005	-249.997	5570	5550	11120
-310.000	-249.800	-310.001	-249.795	5340	5350	10690
-310.000	-249.600	-309.999	-249.609	5200	5280	10480
-310.000	-249.400	-309.998	-249.398	4850	4860	9710
-310.000	-249.200	-309.998	-249.196	5150	5630	10780
-310.000	-249.000	-310.000	-249.004	5070	4940	10010
-310.000	-248.800	-310.005	-248.800	5700	5630	11330
-310.000	-248.600	-309.999	-248.600	5260	5290	10550
-310.000	-248.400	-309.998	-248.402	5800	5850	11650
-310.000	-248.200	-310.001	-248.200	6050	5600	11650
-310.000	-248.000	-310.004	-247.996	5690	5850	11540
-310.000	-247.800	-309.993	-247.799	5890	5920	11810
-310.000	-247.600	-309.997	-247.601	6580	6220	12800
-310.000	-247.400	-310.002	-247.403	5700	6160	11860
-310.000	-247.200	-310.003	-247.201	6020	6000	12020
-310.000	-247.000	-309.999	-246.998	5940	6120	12060
-310.000	-246.800	-309.999	-246.798	5930	6100	12030
-310.000	-246.600	-309.997	-246.601	5690	6140	11830
-310.000	-246.400	-310.001	-246.398	6670	6590	13260
-310.000	-246.200	-310.001	-246.196	5770	5860	11630
-310.000	-246.000	-310.001	-245.999	5900	6760	12660
-310.000	-245.800	-310.003	-245.798	5720	5990	11710
-310.000	-245.600	-309.996	-245.600	6050	6150	12200
-310.000	-245.400	-309.998	-245.398	6020	6470	12490
-310.000	-245.200	-310.000	-245.201	6040	6340	12380
-310.000	-245.000	-309.999	-245.000	5590	6070	11660
-310.000	-244.800	-309.994	-244.804	7130	7030	14160
-310.000	-244.600	-310.002	-244.600	6940	7240	14180
-310.000	-244.400	-310.000	-244.399	7710	7890	15600
-310.000	-244.200	-310.003	-244.197	7320	7080	14400
-310.000	-244.000	-310.003	-244.005	8270	8320	16590
-310.000	-243.800	-309.998	-243.803	8550	8660	17210
-310.000	-243.600	-309.999	-243.600	8070	8310	16380
-310.000	-243.400	-310.003	-243.404	9150	8660	17810
-310.000	-243.200	-310.002	-243.202	8650	9080	17730
-310.000	-243.000	-310.003	-242.998	9550	9190	18740
-310.000	-242.800	-310.002	-242.797	9200	9440	18640
-310.000	-242.600	-309.994	-242.601	10960	10140	21100
-310.000	-242.400	-310.000	-242.403	10410	10670	21080
-310.000	-242.200	-309.996	-242.195	11990	12230	24220
-310.000	-242.000	-310.002	-242.002	12000	12140	24140
-310.000	-241.800	-310.003	-241.802	15590	14760	30350
-310.000	-241.600	-310.001	-241.600	14140	14850	28990
-310.000	-241.400	-310.000	-241.399	17690	16770	34460
-310.000	-241.200	-309.999	-241.199	16950	17860	34810
-310.000	-241.000	-310.001	-241.000	20340	19140	39480
-310.000	-240.800	-309.998	-240.804	20220	19600	39820
-310.000	-240.600	-309.998	-240.599	21360	20580	41940
-310.000	-240.400	-309.997	-240.402	21840	20570	42410
-310.000	-240.200	-309.994	-240.201	19850	17880	37730
-310.000	-240.000	-309.998	-239.999	19970	17930	37900
-309.800	-260.000	-309.799	-260.001	11040	12560	23600
-309.800	-259.800	-309.798	-259.800	10730	11120	21850
-309.800	-259.600	-309.803	-259.602	10890	10470	21360
-309.800	-259.400	-309.798	-259.402	10910	10780	21690
-309.800	-259.200	-309.800	-259.196	11110	10240	21350
-309.800	-259.000	-309.801	-258.998	10190	10420	20610
-309.800	-258.800	-309.799	-258.802	10310	10100	20410
-309.800	-258.600	-309.804	-258.602	10150	10190	20340
-309.800	-258.400	-309.798	-258.393	9960	10350	20310
-309.800	-258.200	-309.802	-258.200	10120	10390	20510
-309.800	-258.000	-309.800	-257.999	9450	10100	19550
-309.800	-257.800	-309.807	-257.800	10220	9260	19480
-309.800	-257.600	-309.801	-257.601	9510	10050	19560
-309.800	-257.400	-309.805	-257.400	10150	8980	19130
-309.800	-257.200	-309.799	-257.201	9690	9150	18840
-309.800	-257.000	-309.803	-257.003	9740	9810	19550
-309.800	-256.800	-309.797	-256.803	10040	9600	19640
-309.800	-256.600	-309.799	-256.597	9580	9510	19090
-309.800	-256.400	-309.800	-256.400	9380	9240	18620
-309.800	-256.200	-309.799	-256.203	9500	9390	18890
-309.800	-256.000	-309.798	-256.001	9140	9850	18990
-309.800	-255.800	-309.801	-255.798	9370	9580	18950
-309.800	-255.600	-309.796	-255.599	9400	9720	19120
-309.800	-255.400	-309.802	-255.398	9170	9120	18290
-309.800	-255.200	-309.798	-255.200	9240	8270	17510
-309.800	-255.000	-309.798	-255.000	8970	8240	17210
-309.800	-254.800	-309.798	-254.801	8500	8740	17240
