# PL Mapping - 2025_07_24_14_54_08
# x_req	y_req	x_act	y_act	count1	count2	total
-241.811	106.698	-241.811	106.697	0	0	0
-241.811	106.798	-241.810	106.789	0	0	0
-241.811	106.898	-241.813	106.902	0	0	0
-241.811	106.998	-241.811	106.991	0	0	0
-241.811	107.098	-241.811	107.094	0	0	0
-241.811	107.198	-241.807	107.202	0	0	0
-241.811	107.298	-241.812	107.302	0	0	0
-241.811	107.398	-241.806	107.396	0	0	0
-241.811	107.498	-241.808	107.502	0	0	0
-241.811	107.598	-241.809	107.564	0	0	0
-241.811	107.698	-241.813	107.684	0	0	0
-241.811	107.798	-241.808	107.765	0	0	0
-241.811	107.898	-241.811	107.888	0	0	0
-241.811	107.998	-241.810	108.003	0	0	0
-241.811	108.098	-241.808	108.099	0	0	0
-241.811	108.198	-241.809	108.198	0	0	0
-241.811	108.298	-241.806	108.325	0	0	0
-241.811	108.398	-241.809	108.385	0	0	0
-241.811	108.498	-241.802	108.493	0	0	0
-241.811	108.598	-241.803	108.603	0	0	0
-241.811	108.698	-241.808	108.677	0	0	0
-241.711	106.698	-241.714	106.734	0	0	0
-241.711	106.798	-241.709	106.796	0	0	0
-241.711	106.898	-241.711	106.886	0	0	0
-241.711	106.998	-241.706	106.987	0	0	0
-241.711	107.098	-241.705	107.083	0	0	0
-241.711	107.198	-241.709	107.189	0	0	0
-241.711	107.298	-241.713	107.290	0	0	0
-241.711	107.398	-241.707	107.384	0	0	0
-241.711	107.498	-241.708	107.479	0	0	0
-241.711	107.598	-241.706	107.592	0	0	0
-241.711	107.698	-241.708	107.681	0	0	0
-241.711	107.798	-241.711	107.798	0	0	0
-241.711	107.898	-241.708	107.560	0	0	0
-241.711	107.998	-241.707	107.986	0	0	0
-241.711	108.098	-241.710	108.093	0	0	0
-241.711	108.198	-241.709	108.198	0	0	0
-241.711	108.298	-241.720	108.219	0	0	0
-241.711	108.398	-241.709	108.398	0	0	0
-241.711	108.498	-241.711	108.459	0	0	0
-241.711	108.598	-241.709	108.571	0	0	0
-241.711	108.698	-241.710	108.655	0	0	0
-241.611	106.698	-241.609	106.609	0	0	0
-241.611	106.798	-241.613	106.785	0	0	0
-241.611	106.898	-241.608	106.831	0	0	0
-241.611	106.998	-241.607	106.973	0	0	0
-241.611	107.098	-241.608	107.098	0	0	0
-241.611	107.198	-241.607	107.173	0	0	0
-241.611	107.298	-241.608	107.334	0	0	0
-241.611	107.398	-241.612	107.392	0	0	0
-241.611	107.498	-241.607	107.491	0	0	0
-241.611	107.598	-241.608	107.605	0	0	0
-241.611	107.698	-241.606	107.695	0	0	0
-241.611	107.798	-241.613	107.800	0	0	0
-241.611	107.898	-241.594	107.796	0	0	0
-241.611	107.998	-241.614	107.986	0	0	0
-241.611	108.098	-241.612	108.101	0	0	0
-241.611	108.198	-241.606	108.178	0	0	0
-241.611	108.298	-241.606	108.318	0	0	0
-241.611	108.398	-241.605	108.421	0	0	0
-241.611	108.498	-241.605	108.499	0	0	0
-241.611	108.598	-241.608	108.602	0	0	0
-241.611	108.698	-241.602	108.820	0	0	0
-241.511	106.698	-241.510	106.636	0	0	0
-241.511	106.798	-241.511	106.758	0	0	0
-241.511	106.898	-241.509	106.846	0	0	0
-241.511	106.998	-241.508	106.980	0	0	0
-241.511	107.098	-241.508	107.106	0	0	0
-241.511	107.198	-241.508	106.937	0	0	0
-241.511	107.298	-241.512	107.300	0	0	0
-241.511	107.398	-241.508	107.392	0	0	0
-241.511	107.498	-241.514	107.499	0	0	0
-241.511	107.598	-241.512	107.561	0	0	0
-241.511	107.698	-241.503	107.728	0	0	0
-241.511	107.798	-241.511	107.759	0	0	0
-241.511	107.898	-241.507	107.884	0	0	0
-241.511	107.998	-241.513	107.317	0	0	0
-241.511	108.098	-241.506	108.106	0	0	0
-241.511	108.198	-241.508	108.210	0	0	0
-241.511	108.298	-241.508	108.301	0	0	0
-241.511	108.398	-241.510	107.621	0	0	0
-241.511	108.498	-241.507	108.508	0	0	0
-241.511	108.598	-241.512	108.594	0	0	0
-241.511	108.698	-241.505	108.696	0	0	0
-241.411	106.698	-241.410	106.678	0	0	0
-241.411	106.798	-241.414	106.807	0	0	0
-241.411	106.898	-241.411	106.883	0	0	0
-241.411	106.998	-241.405	107.001	0	0	0
-241.411	107.098	-241.411	107.096	0	0	0
-241.411	107.198	-241.405	107.190	0	0	0
-241.411	107.298	-241.416	107.297	0	0	0
-241.411	107.398	-241.415	107.393	0	0	0
-241.411	107.498	-241.410	107.471	0	0	0
-241.411	107.598	-241.407	107.583	0	0	0
-241.411	107.698	-241.410	107.699	0	0	0
-241.411	107.798	-241.409	107.800	0	0	0
-241.411	107.898	-241.407	107.851	0	0	0
-241.411	107.998	-241.413	107.989	0	0	0
-241.411	108.098	-241.409	108.102	0	0	0
-241.411	108.198	-241.413	108.181	0	0	0
-241.411	108.298	-241.413	108.290	0	0	0
-241.411	108.398	-241.410	108.398	0	0	0
