# PL Mapping - 2025_07_25_11_55_36
# x_req	y_req	x_act	y_act	count1	count2	total
-25.000	-25.000	-24.998	-25.005	1130	1070	2200
-25.000	-24.800	-24.995	-24.805	1480	1280	2760
-25.000	-24.600	-25.000	-24.604	1260	1020	2280
-25.000	-24.400	-24.998	-24.402	1430	1150	2580
-25.000	-24.200	-25.002	-24.198	1160	1230	2390
-25.000	-24.000	-24.997	-24.003	1340	1220	2560
-25.000	-23.800	-24.999	-23.802	1300	1170	2470
-25.000	-23.600	-25.000	-23.601	1280	1260	2540
-25.000	-23.400	-24.999	-23.394	1410	1170	2580
-25.000	-23.200	-24.999	-23.203	1230	1350	2580
-25.000	-23.000	-25.003	-23.000	1250	1330	2580
-25.000	-22.800	-25.002	-22.797	1480	1180	2660
-25.000	-22.600	-24.999	-22.601	1300	1230	2530
-25.000	-22.400	-24.996	-22.406	1370	1060	2430
-25.000	-22.200	-25.001	-22.199	1120	1120	2240
-25.000	-22.000	-25.006	-22.004	1500	1190	2690
-25.000	-21.800	-24.999	-21.799	1390	1260	2650
-25.000	-21.600	-24.996	-21.602	1350	1200	2550
-25.000	-21.400	-25.000	-21.398	1420	1190	2610
-25.000	-21.200	-25.002	-21.204	1430	1150	2580
-25.000	-21.000	-24.999	-20.996	1320	1300	2620
-25.000	-20.800	-25.001	-20.799	1390	1110	2500
-25.000	-20.600	-25.005	-20.600	1550	1330	2880
-25.000	-20.400	-25.001	-20.404	1490	1130	2620
-25.000	-20.200	-24.994	-20.200	1390	1310	2700
-25.000	-20.000	-24.999	-19.999	1560	950	2510
-25.000	-19.800	-24.997	-19.803	1460	1250	2710
-25.000	-19.600	-25.001	-19.602	1360	1210	2570
-25.000	-19.400	-24.998	-19.396	1230	1220	2450
-25.000	-19.200	-24.998	-19.201	1260	1140	2400
-25.000	-19.000	-25.000	-19.002	1360	1040	2400
-25.000	-18.800	-24.997	-18.805	1380	1250	2630
-25.000	-18.600	-25.000	-18.608	1210	1200	2410
-25.000	-18.400	-25.001	-18.403	1300	1170	2470
-25.000	-18.200	-24.998	-18.197	1480	1180	2660
-25.000	-18.000	-24.998	-18.001	1300	1290	2590
-25.000	-17.800	-25.004	-17.798	1200	1170	2370
-25.000	-17.600	-24.998	-17.598	1430	1190	2620
-25.000	-17.400	-25.002	-17.402	1300	1120	2420
-25.000	-17.200	-24.998	-17.205	1480	1140	2620
-25.000	-17.000	-25.003	-16.997	1540	1090	2630
-25.000	-16.800	-24.996	-16.797	1470	1100	2570
-25.000	-16.600	-24.998	-16.596	1480	1140	2620
-25.000	-16.400	-24.994	-16.400	1550	1010	2560
-25.000	-16.200	-24.998	-16.204	1400	1070	2470
-25.000	-16.000	-25.001	-15.994	1600	1210	2810
-25.000	-15.800	-25.000	-15.798	1200	1160	2360
-25.000	-15.600	-25.000	-15.603	1300	1430	2730
-25.000	-15.400	-25.000	-15.401	1430	1020	2450
-25.000	-15.200	-25.000	-15.202	1310	1140	2450
-25.000	-15.000	-24.999	-14.999	1290	1080	2370
-25.000	-14.800	-25.001	-14.798	1580	1180	2760
-25.000	-14.600	-24.995	-14.601	1380	1080	2460
-25.000	-14.400	-24.997	-14.395	1360	1200	2560
-25.000	-14.200	-25.004	-14.197	1540	1220	2760
-25.000	-14.000	-25.004	-13.998	1390	1020	2410
-25.000	-13.800	-24.997	-13.796	1490	1030	2520
-25.000	-13.600	-25.000	-13.597	1560	1230	2790
-25.000	-13.400	-24.995	-13.398	1270	1290	2560
-25.000	-13.200	-25.000	-13.201	1220	1180	2400
-25.000	-13.000	-25.003	-13.008	1430	1070	2500
-25.000	-12.800	-25.005	-12.798	1320	1160	2480
-25.000	-12.600	-24.996	-12.603	1250	1080	2330
-25.000	-12.400	-24.997	-12.400	1480	1410	2890
-25.000	-12.200	-25.001	-12.201	1520	1260	2780
-25.000	-12.000	-24.997	-12.005	1270	1080	2350
-25.000	-11.800	-25.001	-11.791	1360	1260	2620
-25.000	-11.600	-25.002	-11.600	1480	1300	2780
-25.000	-11.400	-25.002	-11.399	1260	1240	2500
-25.000	-11.200	-24.997	-11.201	1390	1240	2630
-25.000	-11.000	-25.000	-10.992	1380	1260	2640
-25.000	-10.800	-25.002	-10.803	1400	1090	2490
-25.000	-10.600	-25.001	-10.597	1470	1100	2570
-25.000	-10.400	-24.999	-10.403	1510	1290	2800
-25.000	-10.200	-24.999	-10.203	1650	1190	2840
-25.000	-10.000	-24.998	-10.001	1370	1140	2510
-25.000	-9.800	-24.998	-9.800	1440	1210	2650
-25.000	-9.600	-24.999	-9.601	1600	1040	2640
-25.000	-9.400	-25.004	-9.397	1540	1190	2730
-25.000	-9.200	-25.003	-9.204	1360	1240	2600
-25.000	-9.000	-24.998	-8.996	1290	1040	2330
-25.000	-8.800	-25.003	-8.798	1440	1180	2620
-25.000	-8.600	-24.997	-8.597	1420	1120	2540
-25.000	-8.400	-24.997	-8.405	1340	1230	2570
-25.000	-8.200	-24.996	-8.202	1420	1190	2610
-25.000	-8.000	-25.001	-7.997	1320	1200	2520
-25.000	-7.800	-25.000	-7.797	1230	1260	2490
-25.000	-7.600	-25.000	-7.597	1530	1330	2860
-25.000	-7.400	-24.999	-7.398	1210	1040	2250
-25.000	-7.200	-25.000	-7.204	1330	1140	2470
-25.000	-7.000	-25.003	-7.005	1440	1210	2650
-25.000	-6.800	-25.001	-6.802	1520	1310	2830
-25.000	-6.600	-25.001	-6.598	1230	1220	2450
-25.000	-6.400	-25.004	-6.397	1160	1220	2380
-25.000	-6.200	-25.004	-6.195	1550	1130	2680
-25.000	-6.000	-25.004	-5.993	1380	1360	2740
-25.000	-5.800	-25.001	-5.804	1230	1370	2600
-25.000	-5.600	-25.002	-5.602	1630	1100	2730
-25.000	-5.400	-25.004	-5.406	1410	1310	2720
-25.000	-5.200	-24.996	-5.202	1140	850	1990
