# PL Mapping - 2025_07_24_15_07_19
# x_req	y_req	x_act	y_act	count1	count2	total
-245.604	104.656	-245.601	104.654	2840	2540	5380
-245.604	104.756	-245.604	104.756	2240	2510	4750
-245.604	104.856	-245.600	104.857	2930	2600	5530
-245.604	104.956	-245.603	104.956	2650	2270	4920
-245.604	105.056	-245.603	105.055	2980	2410	5390
-245.604	105.156	-245.600	105.151	2730	2580	5310
-245.604	105.256	-245.602	105.253	2760	2260	5020
-245.604	105.356	-245.602	105.352	2550	2540	5090
-245.604	105.456	-245.599	105.454	2610	2870	5480
-245.604	105.556	-245.599	105.556	2510	2670	5180
