# PL Mapping - 2025_07_29_22_08_34
# x_req	y_req	x_act	y_act	count1	count2	total
-20.000	-20.000	-19.995	-20.006	18560	17760	36320
-20.000	-19.800	-20.001	-19.801	15260	15490	30750
-20.000	-19.600	-20.003	-19.598	14190	14260	28450
-20.000	-19.400	-20.002	-19.399	17780	18240	36020
-20.000	-19.200	-20.001	-19.199	15890	14700	30590
-20.000	-19.000	-20.003	-18.998	13830	14470	28300
-20.000	-18.800	-20.000	-18.794	18250	18060	36310
-20.000	-18.600	-20.002	-18.599	14610	14650	29260
-20.000	-18.400	-20.003	-18.400	13610	13660	27270
-20.000	-18.200	-19.999	-18.200	17670	18740	36410
-20.000	-18.000	-19.999	-18.001	15930	15460	31390
-20.000	-17.800	-19.998	-17.803	13630	14360	27990
-20.000	-17.600	-20.002	-17.606	17690	17140	34830
-20.000	-17.400	-20.001	-17.384	15530	15130	30660
-20.000	-17.200	-19.999	-17.200	13920	13560	27480
-20.000	-17.000	-20.001	-17.006	16800	16870	33670
-20.000	-16.800	-19.996	-16.807	14390	15080	29470
-20.000	-16.600	-20.000	-16.599	14650	14170	28820
-20.000	-16.400	-19.999	-16.396	17130	16980	34110
-20.000	-16.200	-19.999	-16.199	13990	13990	27980
-20.000	-16.000	-20.001	-15.996	13570	13210	26780
-20.000	-15.800	-19.999	-15.800	16170	15680	31850
-20.000	-15.600	-20.005	-15.597	16640	17160	33800
-20.000	-15.400	-20.003	-15.405	13300	13280	26580
-20.000	-15.200	-20.004	-15.192	16500	16480	32980
-20.000	-15.000	-19.998	-14.998	13660	13830	27490
-20.000	-14.800	-20.001	-14.795	16180	15740	31920
-20.000	-14.600	-20.000	-14.603	17000	17650	34650
-20.000	-14.400	-20.004	-14.399	14360	13820	28180
-20.000	-14.200	-19.998	-14.202	14750	14160	28910
-20.000	-14.000	-20.002	-14.002	17770	16920	34690
-20.000	-13.800	-19.998	-13.800	12510	13090	25600
-20.000	-13.600	-20.001	-13.595	15110	15190	30300
-20.000	-13.400	-19.997	-13.398	16220	17990	34210
-20.000	-13.200	-19.998	-13.202	12850	13420	26270
-20.000	-13.000	-20.001	-13.005	16860	16100	32960
-20.000	-12.800	-19.996	-12.799	14160	13650	27810
-20.000	-12.600	-20.003	-12.602	14470	15330	29800
-20.000	-12.400	-20.003	-12.393	16170	16260	32430
-20.000	-12.200	-20.003	-12.200	13270	13360	26630
-20.000	-12.000	-20.004	-12.003	16160	16470	32630
-20.000	-11.800	-19.998	-11.798	13710	13530	27240
-20.000	-11.600	-19.999	-11.606	16160	16020	32180
-20.000	-11.400	-19.999	-11.404	14760	13920	28680
-20.000	-11.200	-19.999	-11.203	13960	14370	28330
-20.000	-11.000	-20.002	-10.991	16410	16030	32440
-20.000	-10.800	-20.001	-10.799	13040	13020	26060
-20.000	-10.600	-20.000	-10.601	16390	16780	33170
-20.000	-10.400	-20.002	-10.406	13590	13220	26810
-20.000	-10.200	-20.002	-10.196	15740	14940	30680
-20.000	-10.000	-20.002	-10.003	15610	16420	32030
-20.000	-9.800	-19.999	-9.803	12910	13460	26370
-20.000	-9.600	-19.998	-9.600	15950	16030	31980
-20.000	-9.400	-20.001	-9.397	14320	13520	27840
-20.000	-9.200	-19.998	-9.201	13830	14210	28040
