# PL Mapping - 2025_07_24_17_14_21
# x_req	y_req	x_act	y_act	count1	count2	total
-310.000	-260.000	-310.002	-260.003	15510	15460	30970
-310.000	-259.800	-310.002	-259.802	13460	14170	27630
-310.000	-259.600	-310.003	-259.603	13160	13500	26660
-310.000	-259.400	-309.999	-259.399	12360	13570	25930
-310.000	-259.200	-310.003	-259.196	12160	12380	24540
-310.000	-259.000	-309.999	-259.002	12100	12980	25080
-310.000	-258.800	-310.004	-258.805	12420	11170	23590
-310.000	-258.600	-310.001	-258.599	13500	13230	26730
-310.000	-258.400	-310.001	-258.402	12590	12860	25450
-310.000	-258.200	-309.998	-258.199	11840	11640	23480
-310.000	-258.000	-310.005	-257.998	12240	12190	24430
-310.000	-257.800	-309.998	-257.798	12300	12720	25020
-310.000	-257.600	-310.001	-257.599	12990	13220	26210
-310.000	-257.400	-309.999	-257.403	12060	12890	24950
-310.000	-257.200	-309.997	-257.200	13490	12800	26290
-310.000	-257.000	-309.997	-256.999	12620	12340	24960
-310.000	-256.800	-310.002	-256.800	12690	13260	25950
-310.000	-256.600	-309.994	-256.598	12760	12180	24940
-310.000	-256.400	-310.004	-256.397	13080	13610	26690
-310.000	-256.200	-310.003	-256.201	12050	12350	24400
-310.000	-256.000	-310.001	-256.003	12160	11870	24030
-310.000	-255.800	-309.999	-255.796	12510	12750	25260
-310.000	-255.600	-310.001	-255.606	12000	12560	24560
-310.000	-255.400	-309.998	-255.401	12710	12440	25150
-310.000	-255.200	-310.003	-255.198	11910	12440	24350
-310.000	-255.000	-310.000	-255.000	13010	13300	26310
-310.000	-254.800	-310.005	-254.803	11750	12390	24140
-310.000	-254.600	-310.000	-254.604	11660	11310	22970
-310.000	-254.400	-310.000	-254.401	12100	12250	24350
-310.000	-254.200	-310.003	-254.198	11570	10670	22240
-310.000	-254.000	-309.998	-254.000	11380	11610	22990
-310.000	-253.800	-310.000	-253.798	11430	11340	22770
-310.000	-253.600	-309.995	-253.600	10420	10450	20870
-310.000	-253.400	-310.001	-253.401	11810	11690	23500
-310.000	-253.200	-309.997	-253.205	10900	10740	21640
-310.000	-253.000	-310.001	-252.997	11280	10610	21890
-310.000	-252.800	-309.997	-252.802	10120	10030	20150
-310.000	-252.600	-310.000	-252.599	10760	10930	21690
-310.000	-252.400	-309.998	-252.405	9760	10480	20240
-310.000	-252.200	-310.002	-252.205	10890	10680	21570
-310.000	-252.000	-309.998	-252.002	10130	9990	20120
-310.000	-251.800	-310.003	-251.800	9080	9190	18270
-310.000	-251.600	-310.003	-251.596	8600	9430	18030
-310.000	-251.400	-310.000	-251.401	8410	8340	16750
-310.000	-251.200	-310.001	-251.198	8710	8750	17460
-310.000	-251.000	-310.006	-251.003	8560	8600	17160
