# PL Mapping - 2025_07_24_15_00_17
# x_req	y_req	x_act	y_act	count1	count2	total
-243.806	105.819	-243.808	105.817	1920	1690	3610
-243.806	105.919	-243.803	105.917	1910	1670	3580
-243.806	106.019	-243.805	106.014	1820	1810	3630
-243.806	106.119	-243.806	106.120	1750	1680	3430
-243.806	106.219	-243.809	106.224	1910	1440	3350
-243.806	106.319	-243.806	106.316	1870	1450	3320
-243.806	106.419	-243.805	106.414	2050	1500	3550
-243.806	106.519	-243.802	106.517	1770	1620	3390
-243.806	106.619	-243.804	106.619	2060	1600	3660
-243.806	106.719	-243.806	106.725	1850	1650	3500
-243.806	106.819	-243.806	106.819	1630	1450	3080
-243.806	106.919	-243.806	106.921	2010	1520	3530
-243.806	107.019	-243.804	107.020	1610	1580	3190
-243.806	107.119	-243.807	107.121	1580	1400	2980
-243.806	107.219	-243.806	107.225	1770	1570	3340
-243.806	107.319	-243.808	107.321	1870	1640	3510
-243.806	107.419	-243.801	107.416	1690	1530	3220
-243.806	107.519	-243.808	107.525	1910	1500	3410
-243.806	107.619	-243.805	107.618	1860	1630	3490
-243.806	107.719	-243.802	107.719	1750	1440	3190
-243.806	107.819	-243.803	107.816	1810	1590	3400
-243.706	105.819	-243.709	105.817	1640	1430	3070
-243.706	105.919	-243.705	105.924	1660	1560	3220
-243.706	106.019	-243.705	106.020	1860	1620	3480
-243.706	106.119	-243.708	106.121	1810	1720	3530
-243.706	106.219	-243.706	106.225	1840	1560	3400
-243.706	106.319	-243.703	106.320	1730	1350	3080
-243.706	106.419	-243.703	106.420	1700	1480	3180
-243.706	106.519	-243.708	106.520	1790	1730	3520
-243.706	106.619	-243.703	106.619	1690	1570	3260
-243.706	106.719	-243.703	106.721	1850	1440	3290
-243.706	106.819	-243.712	106.820	1700	1480	3180
-243.706	106.919	-243.703	106.919	1590	1530	3120
-243.706	107.019	-243.707	107.017	1560	1350	2910
-243.706	107.119	-243.708	107.116	1720	1480	3200
-243.706	107.219	-243.704	107.219	1760	1640	3400
-243.706	107.319	-243.705	107.319	1740	1570	3310
-243.706	107.419	-243.705	107.418	1550	1630	3180
-243.706	107.519	-243.706	107.521	1680	1390	3070
-243.706	107.619	-243.708	107.615	1810	1490	3300
-243.706	107.719	-243.704	107.723	1790	1650	3440
-243.706	107.819	-243.704	107.817	1650	1620	3270
-243.606	105.819	-243.608	105.823	1740	1520	3260
-243.606	105.919	-243.604	105.922	1740	1620	3360
-243.606	106.019	-243.605	106.022	1790	1500	3290
-243.606	106.119	-243.603	106.126	1760	1720	3480
-243.606	106.219	-243.604	106.220	1860	1300	3160
-243.606	106.319	-243.607	106.320	1840	1510	3350
-243.606	106.419	-243.605	106.419	1700	1420	3120
-243.606	106.519	-243.604	106.522	1780	1510	3290
-243.606	106.619	-243.603	106.621	1570	1610	3180
-243.606	106.719	-243.601	106.716	2190	1650	3840
-243.606	106.819	-243.606	106.819	1580	1370	2950
-243.606	106.919	-243.608	106.919	1800	1590	3390
-243.606	107.019	-243.604	107.016	1830	1570	3400
-243.606	107.119	-243.607	107.120	1530	1500	3030
