# PL Mapping - 2025_07_25_11_56_30
# x_req	y_req	x_act	y_act	count1	count2	total
-20.000	-20.000	-20.002	-20.003	1400	1220	2620
-20.000	-19.500	-19.999	-19.499	1280	1250	2530
-20.000	-19.000	-19.997	-18.993	1320	1240	2560
-20.000	-18.500	-20.000	-18.510	1560	1110	2670
-20.000	-18.000	-19.996	-17.990	1580	1270	2850
-20.000	-17.500	-19.999	-17.508	1490	1250	2740
-20.000	-17.000	-20.003	-17.002	1450	1300	2750
-20.000	-16.500	-20.000	-16.501	1360	1250	2610
-20.000	-16.000	-19.999	-16.002	1370	1340	2710
-20.000	-15.500	-20.000	-15.506	1470	1150	2620
-20.000	-15.000	-19.998	-14.999	1310	1130	2440
-20.000	-14.500	-19.999	-14.501	1400	1020	2420
-20.000	-14.000	-19.999	-13.995	1210	1200	2410
-20.000	-13.500	-20.001	-13.496	1410	980	2390
-20.000	-13.000	-20.005	-13.006	1500	1200	2700
-20.000	-12.500	-19.997	-12.494	1260	1050	2310
-20.000	-12.000	-19.998	-11.998	1350	1060	2410
-20.000	-11.500	-20.002	-11.499	1420	1330	2750
-20.000	-11.000	-19.999	-10.995	1550	1080	2630
-20.000	-10.500	-20.000	-10.500	1530	1290	2820
-20.000	-10.000	-20.003	-9.999	1370	1150	2520
-20.000	-9.500	-19.997	-9.501	1430	1300	2730
-20.000	-9.000	-19.999	-9.002	1520	1040	2560
-20.000	-8.500	-19.999	-8.498	1520	1250	2770
-20.000	-8.000	-20.001	-7.993	1510	1220	2730
-20.000	-7.500	-19.998	-7.504	1410	1140	2550
-20.000	-7.000	-19.999	-6.997	1460	1170	2630
-20.000	-6.500	-19.999	-6.502	1990	1520	3510
-20.000	-6.000	-19.999	-5.997	1890	1310	3200
-20.000	-5.500	-20.000	-5.501	1630	1620	3250
-20.000	-5.000	-19.997	-5.000	1690	1590	3280
-20.000	-4.500	-20.001	-4.499	1330	1380	2710
-20.000	-4.000	-19.999	-4.002	1430	1430	2860
-20.000	-3.500	-20.002	-3.501	1640	1600	3240
-20.000	-3.000	-19.998	-3.000	2040	1520	3560
-20.000	-2.500	-19.999	-2.498	2440	2190	4630
-20.000	-2.000	-20.002	-2.004	2640	2690	5330
-20.000	-1.500	-19.998	-1.501	2820	2510	5330
-20.000	-1.000	-19.999	-0.996	3560	3120	6680
-20.000	-0.500	-19.998	-0.502	3360	3410	6770
-20.000	0.000	-20.000	-0.002	4010	3700	7710
-20.000	0.500	-20.000	0.501	4160	4210	8370
-20.000	1.000	-20.002	0.998	4150	4010	8160
-20.000	1.500	-20.004	1.498	4000	3860	7860
-20.000	2.000	-20.001	1.997	4020	3960	7980
-20.000	2.500	-19.998	2.504	3100	2840	5940
-20.000	3.000	-20.002	3.003	2940	2970	5910
-20.000	3.500	-19.994	3.496	3730	3300	7030
-20.000	4.000	-19.997	3.999	3330	3540	6870
-20.000	4.500	-19.999	4.503	2780	2790	5570
-20.000	5.000	-20.002	5.006	3090	2890	5980
-20.000	5.500	-20.002	5.495	2540	2050	4590
-20.000	6.000	-20.006	5.994	2330	2200	4530
-20.000	6.500	-19.998	6.497	2670	2220	4890
-20.000	7.000	-19.996	7.001	2530	2030	4560
-20.000	7.500	-20.001	7.502	2070	1980	4050
-20.000	8.000	-20.000	8.005	2060	1820	3880
-20.000	8.500	-19.996	8.497	1960	1530	3490
-20.000	9.000	-20.002	9.003	2240	1880	4120
-20.000	9.500	-20.001	9.496	2080	1760	3840
-20.000	10.000	-19.996	10.002	2340	2170	4510
-20.000	10.500	-20.001	10.494	2090	2210	4300
-20.000	11.000	-19.996	10.997	2100	1770	3870
-20.000	11.500	-20.000	11.496	1960	2030	3990
-20.000	12.000	-20.001	12.000	2210	1730	3940
-20.000	12.500	-20.001	12.499	2200	1830	4030
-20.000	13.000	-19.999	12.998	2190	1610	3800
-20.000	13.500	-20.001	13.497	1890	1420	3310
-20.000	14.000	-19.998	13.992	1780	1840	3620
-20.000	14.500	-20.003	14.501	1700	1670	3370
-20.000	15.000	-20.001	14.994	1910	1740	3650
-20.000	15.500	-19.998	15.497	1890	1150	3040
-20.000	16.000	-20.005	15.998	1880	1630	3510
-20.000	16.500	-20.000	16.501	1600	1700	3300
-20.000	17.000	-19.998	16.998	1720	1390	3110
-20.000	17.500	-19.999	17.497	1600	1420	3020
-20.000	18.000	-20.000	18.003	1670	1660	3330
-20.000	18.500	-20.005	18.500	1650	1550	3200
-20.000	19.000	-20.003	18.995	1590	1410	3000
-20.000	19.500	-20.000	19.501	1660	1170	2830
-20.000	20.000	-19.999	19.999	1440	1320	2760
-19.500	-20.000	-19.500	-20.001	1370	1070	2440
-19.500	-19.500	-19.501	-19.497	1420	1170	2590
-19.500	-19.000	-19.499	-19.001	1540	1320	2860
-19.500	-18.500	-19.501	-18.498	1490	1340	2830
-19.500	-18.000	-19.503	-17.998	1350	1090	2440
-19.500	-17.500	-19.501	-17.501	1340	980	2320
-19.500	-17.000	-19.496	-16.994	1330	1180	2510
-19.500	-16.500	-19.499	-16.495	1420	1080	2500
-19.500	-16.000	-19.502	-15.993	1230	1120	2350
-19.500	-15.500	-19.501	-15.500	1270	1440	2710
-19.500	-15.000	-19.501	-14.996	1250	1120	2370
-19.500	-14.500	-19.501	-14.494	1360	1160	2520
-19.500	-14.000	-19.500	-14.000	1370	1080	2450
-19.500	-13.500	-19.500	-13.502	1470	1320	2790
-19.500	-13.000	-19.501	-13.000	1550	1200	2750
-19.500	-12.500	-19.500	-12.500	1630	1110	2740
-19.500	-12.000	-19.498	-11.995	1550	1110	2660
-19.500	-11.500	-19.504	-11.503	1470	1160	2630
-19.500	-11.000	-19.501	-11.004	1450	1010	2460
-19.500	-10.500	-19.497	-10.501	1180	1160	2340
-19.500	-10.000	-19.499	-9.999	1230	1330	2560
-19.500	-9.500	-19.497	-9.500	1340	1320	2660
-19.500	-9.000	-19.498	-8.995	1450	1250	2700
-19.500	-8.500	-19.499	-8.498	1360	1200	2560
-19.500	-8.000	-19.504	-8.001	1440	1100	2540
-19.500	-7.500	-19.501	-7.498	1750	1100	2850
-19.500	-7.000	-19.495	-6.993	1370	1160	2530
-19.500	-6.500	-19.500	-6.504	1580	1500	3080
-19.500	-6.000	-19.499	-5.988	1810	1360	3170
-19.500	-5.500	-19.506	-5.494	1800	1390	3190
-19.500	-5.000	-19.497	-5.000	1550	1530	3080
-19.500	-4.500	-19.500	-4.501	1520	1420	2940
-19.500	-4.000	-19.499	-4.004	2180	1670	3850
-19.500	-3.500	-19.504	-3.505	2010	1900	3910
-19.500	-3.000	-19.498	-3.002	2150	1900	4050
-19.500	-2.500	-19.499	-2.497	2260	2130	4390
-19.500	-2.000	-19.501	-1.998	2530	2130	4660
-19.500	-1.500	-19.505	-1.501	3050	2680	5730
-19.500	-1.000	-19.502	-1.008	3200	3160	6360
-19.500	-0.500	-19.496	-0.501	3250	3220	6470
-19.500	0.000	-19.498	-0.006	3440	2980	6420
-19.500	0.500	-19.495	0.509	3310	2820	6130
-19.500	1.000	-19.498	1.001	3100	2920	6020
-19.500	1.500	-19.499	1.507	3070	2560	5630
-19.500	2.000	-19.501	1.998	2340	2240	4580
-19.500	2.500	-19.500	2.499	3030	2490	5520
-19.500	3.000	-19.497	2.999	2490	2480	4970
-19.500	3.500	-19.500	3.504	2470	2190	4660
-19.500	4.000	-19.503	4.002	2860	1900	4760
-19.500	4.500	-19.500	4.501	2440	1940	4380
-19.500	5.000	-19.496	5.000	2290	2350	4640
-19.500	5.500	-19.499	5.507	2260	2060	4320
-19.500	6.000	-19.498	5.993	2120	1820	3940
-19.500	6.500	-19.502	6.500	2190	2120	4310
-19.500	7.000	-19.501	7.000	2420	1940	4360
-19.500	7.500	-19.500	7.497	1720	1740	3460
-19.500	8.000	-19.499	8.004	1930	1690	3620
-19.500	8.500	-19.500	8.501	1790	1460	3250
-19.500	9.000	-19.501	8.995	1950	1520	3470
-19.500	9.500	-19.501	9.494	2070	1460	3530
-19.500	10.000	-19.504	9.994	1780	1860	3640
-19.500	10.500	-19.499	10.498	2340	1760	4100
-19.500	11.000	-19.503	11.000	1720	1680	3400
-19.500	11.500	-19.503	11.505	2020	1620	3640
