# PL Mapping - 2025_07_24_12_20_31
# x_req	y_req	x_act	y_act	count1	count2	total
-265.000	85.000	-265.000	85.000	1470	1480	2950
-265.000	85.200	-265.000	85.080	1530	1140	2670
-265.000	85.400	-264.999	85.238	1530	1140	2670
-265.000	85.600	-265.002	85.406	1530	1140	2670
-265.000	85.800	-265.000	85.789	1380	1150	2530
-265.000	86.000	-265.003	85.917	1450	1290	2740
-265.000	86.200	-265.001	85.752	1450	1290	2740
-265.000	86.400	-265.004	86.333	1450	1290	2740
-265.000	86.600	-265.004	86.460	1460	1250	2710
-265.000	86.800	-265.002	86.756	1460	1250	2710
-265.000	87.000	-264.999	86.917	1520	1140	2660
-265.000	87.200	-264.996	87.089	1520	1140	2660
-265.000	87.400	-265.002	87.237	1520	1140	2660
-265.000	87.600	-264.999	87.466	1590	1400	2990
-265.000	87.800	-265.001	87.584	1590	1400	2990
-265.000	88.000	-264.999	87.861	1590	1400	2990
-265.000	88.200	-265.000	88.081	1270	1370	2640
-265.000	88.400	-265.000	88.296	1270	1370	2640
-265.000	88.600	-265.000	88.471	1380	1290	2670
-265.000	88.800	-264.995	88.672	1380	1290	2670
-265.000	89.000	-265.000	88.863	1380	1290	2670
-265.000	89.200	-264.998	89.010	1430	1090	2520
-265.000	89.400	-264.998	89.238	1430	1090	2520
-265.000	89.600	-265.003	89.530	1430	1090	2520
-265.000	89.800	-265.001	89.950	1410	1230	2640
-265.000	90.000	-265.003	89.923	1410	1230	2640
-265.000	90.200	-264.997	90.127	1580	1100	2680
-265.000	90.400	-264.997	90.321	1580	1100	2680
-265.000	90.600	-264.997	90.490	1580	1100	2680
-265.000	90.800	-265.004	90.702	1640	1190	2830
-265.000	91.000	-264.998	90.977	1640	1190	2830
-265.000	91.200	-264.995	91.057	1850	1330	3180
-265.000	91.400	-265.002	91.362	1850	1330	3180
-265.000	91.600	-264.995	91.471	1850	1330	3180
-265.000	91.800	-265.000	91.722	1540	1170	2710
-265.000	92.000	-265.004	91.882	1540	1170	2710
-265.000	92.200	-265.018	92.168	1570	1220	2790
-265.000	92.400	-264.997	92.286	1570	1220	2790
-265.000	92.600	-264.998	92.184	1570	1220	2790
-265.000	92.800	-265.001	92.683	1420	1180	2600
-265.000	93.000	-265.002	92.851	1420	1180	2600
-265.000	93.200	-264.999	93.200	1420	1180	2600
-265.000	93.400	-264.999	93.251	1660	1310	2970
-265.000	93.600	-265.000	93.598	1660	1310	2970
-265.000	93.800	-265.003	93.680	1630	1210	2840
-265.000	94.000	-265.001	93.871	1630	1210	2840
-265.000	94.200	-264.995	94.186	1440	1340	2780
-265.000	94.400	-265.002	94.312	1440	1340	2780
-265.000	94.600	-265.009	94.547	1440	1340	2780
-265.000	94.800	-264.997	94.693	1840	1400	3240
-265.000	95.000	-265.004	94.958	1840	1400	3240
-265.000	95.200	-265.001	95.144	1840	1400	3240
-265.000	95.400	-265.000	95.480	2550	1970	4520
-265.000	95.600	-265.001	95.534	2550	1970	4520
-265.000	95.800	-265.001	95.495	3210	3260	6470
-265.000	96.000	-264.998	95.932	3210	3260	6470
-265.000	96.200	-264.999	96.099	4530	4310	8840
-265.000	96.400	-265.003	96.278	4530	4310	8840
-265.000	96.600	-265.001	96.467	4530	4310	8840
-265.000	96.800	-265.001	96.618	6450	5710	12160
-265.000	97.000	-264.998	96.578	6450	5710	12160
-265.000	97.200	-265.003	97.130	6450	5710	12160
-265.000	97.400	-265.002	97.288	6140	5240	11380
-265.000	97.600	-264.996	97.516	6140	5240	11380
-265.000	97.800	-265.000	97.602	6140	5240	11380
-265.000	98.000	-264.999	97.880	5150	4850	10000
-265.000	98.200	-264.999	98.072	5150	4850	10000
-265.000	98.400	-265.002	98.249	5330	5070	10400
-265.000	98.600	-265.001	98.624	5330	5070	10400
-265.000	98.800	-265.000	98.678	5330	5070	10400
-265.000	99.000	-265.000	98.865	4900	5020	9920
-265.000	99.200	-265.000	99.185	4900	5020	9920
-265.000	99.400	-264.999	99.305	5320	5520	10840
-265.000	99.600	-264.999	99.619	5320	5520	10840
-265.000	99.800	-264.999	99.695	5320	5520	10840
-265.000	100.000	-264.995	100.017	5210	5220	10430
-265.000	100.200	-265.000	100.081	5210	5220	10430
-265.000	100.400	-264.996	100.394	5680	4880	10560
-265.000	100.600	-264.997	100.494	5680	4880	10560
-265.000	100.800	-265.003	100.491	5680	4880	10560
-265.000	101.000	-264.998	100.495	4190	3930	8120
-265.000	101.200	-265.006	100.496	4190	3930	8120
-265.000	101.400	-265.000	100.494	4190	3930	8120
-265.000	101.600	-265.004	100.493	4880	4100	8980
-265.000	101.800	-265.000	100.495	4880	4100	8980
-265.000	102.000	-265.005	100.497	4880	4100	8980
-265.000	102.200	-264.999	100.500	4460	4180	8640
-265.000	102.400	-265.002	100.499	4460	4180	8640
-265.000	102.600	-264.999	100.503	4340	3900	8240
-265.000	102.800	-265.001	100.501	4340	3900	8240
-265.000	103.000	-265.004	100.500	4340	3900	8240
-265.000	103.200	-265.002	100.498	4340	3900	8240
-265.000	103.400	-265.000	100.498	4130	4240	8370
-265.000	103.600	-264.997	100.501	4130	4240	8370
-265.000	103.800	-265.005	100.500	4130	4240	8370
-265.000	104.000	-264.996	100.496	4100	4470	8570
-265.000	104.200	-264.994	100.494	4100	4470	8570
-265.000	104.400	-265.003	100.496	4410	4260	8670
-265.000	104.600	-265.002	100.496	4410	4260	8670
-265.000	104.800	-265.001	100.505	4460	3600	8060
-265.000	105.000	-264.999	100.503	4460	3600	8060
-265.000	105.200	-265.002	100.500	4460	3600	8060
-265.000	105.400	-264.998	100.498	4460	3600	8060
-265.000	105.600	-264.997	100.499	3890	3690	7580
-265.000	105.800	-264.998	100.497	3890	3690	7580
-265.000	106.000	-265.002	100.502	3990	3970	7960
-265.000	106.200	-265.001	100.500	3990	3970	7960
-265.000	106.400	-264.994	100.499	3990	3970	7960
-265.000	106.600	-264.994	100.502	3840	4210	8050
-265.000	106.800	-265.001	100.498	3840	4210	8050
-265.000	107.000	-265.001	100.500	3840	4210	8050
-265.000	107.200	-265.004	100.498	4090	3680	7770
-265.000	107.400	-264.999	100.501	4090	3680	7770
-265.000	107.600	-265.000	100.502	4090	3680	7770
-265.000	107.800	-265.001	100.498	4580	3850	8430
-265.000	108.000	-265.000	100.502	4580	3850	8430
-265.000	108.200	-264.998	100.499	4070	3800	7870
-265.000	108.400	-265.001	100.501	4070	3800	7870
-265.000	108.600	-265.004	100.500	4070	3800	7870
-265.000	108.800	-264.997	100.501	4370	3870	8240
-265.000	109.000	-265.003	100.504	4370	3870	8240
-265.000	109.200	-264.998	100.501	4370	3870	8240
-265.000	109.400	-265.002	100.507	4250	3630	7880
-265.000	109.600	-265.000	100.501	4250	3630	7880
-265.000	109.800	-265.004	100.498	4250	3630	7880
-265.000	110.000	-265.001	100.502	3980	3710	7690
-265.000	110.200	-265.001	100.500	3980	3710	7690
-265.000	110.400	-264.996	100.499	4460	4000	8460
-265.000	110.600	-265.001	100.503	4460	4000	8460
-265.000	110.800	-265.002	100.501	4160	4000	8160
-265.000	111.000	-265.002	100.501	4160	4000	8160
-265.000	111.200	-264.999	100.500	4160	4000	8160
-265.000	111.400	-264.996	100.501	4070	3930	8000
-265.000	111.600	-265.001	100.500	4070	3930	8000
-265.000	111.800	-264.997	100.501	4070	3930	8000
-265.000	112.000	-264.996	100.502	4070	3930	8000
-265.000	112.200	-265.000	100.500	3880	3880	7760
-265.000	112.400	-265.003	100.501	3880	3880	7760
-265.000	112.600	-265.000	100.500	4320	3930	8250
-265.000	112.800	-265.001	100.501	4320	3930	8250
-265.000	113.000	-264.999	100.503	4320	3930	8250
-265.000	113.200	-264.998	100.501	3610	4110	7720
-265.000	113.400	-264.998	100.501	3610	4110	7720
-265.000	113.600	-265.000	100.503	3610	4110	7720
-265.000	113.800	-264.998	100.506	3890	3640	7530
-265.000	114.000	-264.999	100.500	3890	3640	7530
-265.000	114.200	-265.001	100.500	3890	3640	7530
-265.000	114.400	-265.002	100.503	3860	3930	7790
-265.000	114.600	-264.994	100.503	3860	3930	7790
-265.000	114.800	-264.999	100.504	3580	3580	7160
-265.000	115.000	-264.999	100.496	3580	3580	7160
-264.800	85.000	-264.800	96.541	1570	1440	3010
-264.800	85.200	-264.794	85.338	2680	2490	5170
-264.800	85.400	-264.803	85.328	2680	2490	5170
-264.800	85.600	-264.805	85.449	2680	2490	5170
-264.800	85.800	-264.799	85.595	1450	1470	2920
-264.800	86.000	-264.802	85.852	1450	1470	2920
-264.800	86.200	-264.797	86.083	1450	1470	2920
-264.800	86.400	-264.798	86.256	1640	1470	3110
-264.800	86.600	-264.799	86.555	1640	1470	3110
-264.800	86.800	-264.801	86.733	1660	1250	2910
-264.800	87.000	-264.805	86.902	1660	1250	2910
-264.800	87.200	-264.794	87.209	1660	1250	2910
-264.800	87.400	-264.798	87.281	1580	1250	2830
-264.800	87.600	-264.799	87.399	1580	1250	2830
-264.800	87.800	-264.797	87.779	1580	1250	2830
-264.800	88.000	-264.793	87.963	1350	1230	2580
-264.800	88.200	-264.799	88.127	1350	1230	2580
-264.800	88.400	-264.799	88.273	1350	1230	2580
-264.800	88.600	-264.801	88.525	1460	1240	2700
-264.800	88.800	-264.799	88.673	1460	1240	2700
-264.800	89.000	-264.796	88.989	1460	1240	2700
-264.800	89.200	-264.799	89.088	1510	1240	2750
-264.800	89.400	-264.801	89.269	1510	1240	2750
-264.800	89.600	-264.805	88.773	1510	1240	2750
-264.800	89.800	-264.798	89.738	1330	1070	2400
-264.800	90.000	-264.800	89.794	1330	1070	2400
-264.800	90.200	-264.799	90.050	1330	1070	2400
-264.800	90.400	-264.800	90.291	1450	1340	2790
-264.800	90.600	-264.803	90.469	1450	1340	2790
-264.800	90.800	-264.798	90.749	1450	1130	2580
-264.800	91.000	-264.797	90.920	1450	1130	2580
-264.800	91.200	-264.804	91.098	1440	1410	2850
-264.800	91.400	-264.797	91.311	1440	1410	2850
-264.800	91.600	-264.799	91.595	1440	1410	2850
-264.800	91.800	-264.800	91.651	1660	1350	3010
-264.800	92.000	-264.802	91.695	1660	1350	3010
-264.800	92.200	-264.799	92.086	1660	1350	3010
-264.800	92.400	-264.805	92.316	1610	1080	2690
-264.800	92.600	-264.801	92.502	1610	1080	2690
-264.800	92.800	-264.797	92.702	1800	1150	2950
-264.800	93.000	-264.778	92.988	1800	1150	2950
-264.800	93.200	-264.800	93.116	1550	1320	2870
-264.800	93.400	-264.805	93.287	1550	1320	2870
-264.800	93.600	-264.799	93.454	1550	1320	2870
-264.800	93.800	-264.802	93.606	1600	1350	2950
-264.800	94.000	-264.804	93.905	1600	1350	2950
-264.800	94.200	-264.801	94.132	1600	1350	2950
-264.800	94.400	-264.798	94.302	1640	1310	2950
-264.800	94.600	-264.801	94.522	1640	1310	2950
-264.800	94.800	-264.802	94.713	2410	2050	4460
-264.800	95.000	-264.799	94.993	2800	2000	4800
-264.800	95.200	-264.798	95.121	2800	2000	4800
-264.800	95.400	-264.799	95.402	3400	2870	6270
-264.800	95.600	-264.800	95.485	3400	2870	6270
-264.800	95.800	-264.797	95.620	3400	2870	6270
-264.800	96.000	-264.802	95.865	3400	2870	6270
-264.800	96.200	-264.794	96.051	4490	3690	8180
-264.800	96.400	-264.799	96.273	4490	3690	8180
-264.800	96.600	-264.795	96.497	6040	5560	11600
-264.800	96.800	-264.801	96.667	6040	5560	11600
-264.800	97.000	-264.804	97.001	6010	5600	11610
-264.800	97.200	-264.802	97.072	6010	5600	11610
-264.800	97.400	-264.807	97.264	6010	5600	11610
-264.800	97.600	-264.801	97.445	6010	4940	10950
-264.800	97.800	-264.797	97.630	6010	4940	10950
-264.800	98.000	-264.802	97.844	6010	4940	10950
-264.800	98.200	-264.802	97.991	4670	4900	9570
-264.800	98.400	-264.802	98.387	4670	4900	9570
-264.800	98.600	-264.798	98.507	4670	4900	9570
-264.800	98.800	-264.796	98.788	5110	5140	10250
-264.800	99.000	-264.800	98.909	5110	5140	10250
-264.800	99.200	-264.802	98.921	5500	4850	10350
-264.800	99.400	-264.802	99.273	5500	4850	10350
-264.800	99.600	-264.797	99.402	5500	4850	10350
-264.800	99.800	-264.799	99.769	5500	4850	10350
-264.800	100.000	-264.800	99.875	5850	5840	11690
-264.800	100.200	-264.799	100.055	5850	5840	11690
-264.800	100.400	-264.799	100.389	4960	5070	10030
-264.800	100.600	-264.798	100.523	4960	5070	10030
-264.800	100.800	-264.795	100.689	4960	5070	10030
-264.800	101.000	-264.803	100.925	3740	3550	7290
-264.800	101.200	-264.798	101.103	3740	3550	7290
-264.800	101.400	-264.800	101.397	3740	3550	7290
-264.800	101.600	-264.802	101.488	3110	2790	5900
-264.800	101.800	-264.807	101.784	3110	2790	5900
